-1.8839105638163691,0.6325010445126419,-0.4709776409540923,0.04140556643688807,0.027180446598618624,-0.8349473762018056,0.5480964161207963,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-3.552349805831909, -0.5881674289703369, -0.9412301778793335], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-3.3350281715393066, -0.5799102783203125, -0.41602566838264465], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.551898241043091, 0.12789751589298248, 0.2583701014518738], [3.4660348892211914, -1.0728716850280762, 0.5624638795852661], [1.8212991952896118, -1.0453530550003052, -0.29148709774017334], [1.283011555671692, -0.30161944031715393, 0.062441688030958176], [1.6757922172546387, -0.8492412567138672, 0.22183984518051147], [3.825061321258545, -0.6514720320701599, 0.22964046895503998], [3.9499592781066895, -0.12697726488113403, 0.3655320107936859], [3.430579423904419, 1.9096134901046753, 0.10462591052055359]]","[[-16.0, 445.0], [136.0, 438.0], [132.0, 229.0], [38.0, 160.0], [107.0, 210.0], [82.0, 478.0], [16.0, 495.0], [-238.0, 428.0]]","[[-0.03599266707897186, 3.5635788440704346], [0.3001846969127655, 3.6716232299804688], [0.5210524201393127, 2.120108127593994], [0.23089447617530823, 1.3194665908813477], [0.46904894709587097, 1.8917460441589355], [0.1686980128288269, 3.886932373046875], [0.032135408371686935, 3.9688682556152344], [-0.5079302787780762, 3.9276514053344727]]",973,"[59, 72, 97, 133, 137, 140, 158, 175]"
-1.8969624334088202,0.6010209921981684,-0.47424060835220505,0.037984489712491964,0.025802387945419232,-0.8263278991631762,0.5613141886521019,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-3.3350281715393066, -0.5799102783203125, -0.41602566838264465], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.5216970443725586, 0.015907926484942436, 0.23301731050014496], [3.4002907276153564, -1.1825133562088013, 0.534246563911438], [1.2390742301940918, -0.341462105512619, 0.05235542356967926], [1.615568995475769, -0.9016554355621338, 0.20730434358119965], [3.769995927810669, -0.7715694904327393, 0.20004276931285858], [3.9123032093048096, -0.25168725848197937, 0.3365415632724762], [3.455383062362671, 1.8010287284851074, 0.08532385528087616]]","[[-1.0, 441.0], [150.0, 429.0], [43.0, 155.0], [114.0, 203.0], [97.0, 471.0], [32.0, 490.0], [-225.0, 432.0]]","[[-0.004517088644206524, 3.529433488845825], [0.3346852958202362, 3.6394689083099365], [0.26890385150909424, 1.2863290309906006], [0.5090437531471252, 1.8617252111434937], [0.2018728256225586, 3.853337049484253], [0.06424371898174286, 3.9348092079162598], [-0.4804823398590088, 3.89751935005188]]",974,"[59, 72, 133, 137, 140, 158, 175]"
-1.909255543320403,0.5685794345071514,-0.47731388583010076,0.03473903072706388,0.02436933858527437,-0.8179182208190332,0.5737674782813051,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.4872989654541016, -0.08970274031162262, 0.20846711099147797], [3.3321237564086914, -1.2847769260406494, 0.5074833035469055], [1.1937932968139648, -0.3780468702316284, 0.04291174188256264], [3.711651563644409, -0.8841695785522461, 0.17174331843852997], [3.8704185485839844, -0.36916136741638184, 0.3085658848285675], [3.4734902381896973, 1.6970041990280151, 0.06579559296369553]]","[[12.0, 436.0], [163.0, 420.0], [48.0, 149.0], [111.0, 464.0], [47.0, 485.0], [-212.0, 434.0]]","[[0.025717027485370636, 3.494675874710083], [0.36800774931907654, 3.607109546661377], [0.3066857159137726, 1.252957820892334], [0.23385612666606903, 3.8193728923797607], [0.0950925424695015, 3.900209426879883], [-0.4544528126716614, 3.8664307594299316]]",975,"[59, 72, 133, 140, 158, 175]"
-1.920784976471059,0.5352282710114001,-0.48019624411776474,0.03165919817182123,0.022893610381173303,-0.8097125289515151,0.5855247204292697,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.4492228031158447, -0.18937626481056213, 0.1847803294658661], [3.2619311809539795, -1.380249261856079, 0.4821615517139435], [1.1473493576049805, -0.4116259515285492, 0.03410367667675018], [3.650505542755127, -0.9898410439491272, 0.14475931227207184], [3.8248531818389893, -0.4799169898033142, 0.2816578149795532], [3.4855751991271973, 1.5973368883132935, 0.04620883986353874]]","[[24.0, 431.0], [175.0, 411.0], [52.0, 143.0], [124.0, 456.0], [61.0, 479.0], [-199.0, 435.0]]","[[0.05484896898269653, 3.4593560695648193], [0.4002930521965027, 3.574599504470825], [0.3444596529006958, 1.2194299697875977], [0.2647850215435028, 3.785093307495117], [0.12482099235057831, 3.8651201725006104], [-0.4297104775905609, 3.83443021774292]]",976,"[59, 72, 133, 140, 158, 175]"
-1.9315461212412515,0.5010208564579723,-0.48288653031031287,0.028734312181315908,0.021384937505641757,-0.8017015512584564,0.5966503552845093,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.4079160690307617, -0.28355199098587036, 0.16198673844337463], [3.190037488937378, -1.4694912433624268, 0.4582456648349762], [1.0998953580856323, -0.44243767857551575, 0.02591516263782978], [3.586956262588501, -1.089134931564331, 0.11907950788736343], [3.7760751247406006, -0.5844646096229553, 0.2558373510837555], [3.492248296737671, 1.50179123878479, 0.026690196245908737]]","[[36.0, 426.0], [186.0, 402.0], [56.0, 137.0], [137.0, 448.0], [74.0, 473.0], [-187.0, 436.0]]","[[0.08301271498203278, 3.4235262870788574], [0.4316751956939697, 3.5419955253601074], [0.3824482560157776, 1.1858298778533936], [0.29479074478149414, 3.7505531311035156], [0.15356241166591644, 3.829594612121582], [-0.4061281383037567, 3.8015637397766113]]",977,"[59, 72, 133, 140, 158, 175]"
-1.9415346733165522,0.4660119154129607,-0.48538366832913804,0.025953406490395518,0.01985081214647369,-0.7938733129020746,0.6072046846085386,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.3637633323669434, -0.3726588189601898, 0.1400924026966095], [3.1167054176330566, -1.5530316829681396, 0.43568408489227295], [1.0515611171722412, -0.4707045555114746, 0.018324071541428566], [3.5213334560394287, -1.1825778484344482, 0.09467217326164246], [3.7244815826416016, -0.68329918384552, 0.23109963536262512], [3.494058609008789, 1.4101102352142334, 0.007332252338528633]]","[[47.0, 420.0], [196.0, 392.0], [59.0, 131.0], [148.0, 440.0], [86.0, 466.0], [-176.0, 436.0]]","[[0.11033633351325989, 3.3872413635253906], [0.46228086948394775, 3.5093562602996826], [0.42087674140930176, 1.1522496938705444], [0.32399803400039673, 3.7158098220825195], [0.18144382536411285, 3.7936880588531494], [-0.3835833668708801, 3.767878770828247]]",978,"[59, 72, 133, 140, 158, 175]"
-1.9507466374093103,0.43025745471386173,-0.4876866593523276,0.023305522423300813,0.01829679459670589,-0.7862137461810371,0.6172438944599157,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.3170928955078125, -0.4571097493171692, 0.11908575892448425], [3.042144298553467, -1.6313652992248535, 0.4144151210784912], [1.0024566650390625, -0.4966322183609009, 0.0113045834004879], [3.4539082050323486, -1.2706677913665771, 0.07149136811494827], [3.670408010482788, -0.7768949270248413, 0.20742172002792358], [3.491499185562134, 1.3220244646072388, -0.011800216510891914]]","[[58.0, 414.0], [206.0, 382.0], [63.0, 125.0], [159.0, 431.0], [98.0, 459.0], [-165.0, 436.0]]","[[0.1369418352842331, 3.350557565689087], [0.49222928285598755, 3.4767420291900635], [0.459973007440567, 1.118789792060852], [0.35252511501312256, 3.680922508239746], [0.20858581364154816, 3.7574572563171387], [-0.36195889115333557, 3.733423948287964]]",979,"[59, 72, 133, 140, 158, 175]"
-1.959178328856713,0.39381467387058233,-0.48979458221417826,0.02077991724811928,0.01672679052015883,-0.7787071701626789,0.626820191646128,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.262106895446777, -2.1564064025878906, -0.25419577956199646], [-2.6708617210388184, -0.42461785674095154, -0.5357808470726013], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.268183708190918, -0.5372984409332275, 0.09894248098134995], [2.966517925262451, -1.7049506902694702, 0.3943713307380676], [0.9526757001876831, -0.5204089879989624, 0.004829008132219315], [3.3849000930786133, -1.35387122631073, 0.049481987953186035], [3.6141357421875, -0.8657016158103943, 0.18476784229278564], [3.485010862350464, 1.2372593879699707, -0.030664915218949318]]","[[68.0, 408.0], [215.0, 373.0], [66.0, 119.0], [170.0, 423.0], [109.0, 452.0], [-154.0, 435.0]]","[[0.16294515132904053, 3.313533306121826], [0.5216323137283325, 3.4442145824432373], [0.4999675750732422, 1.0855597257614136], [0.3804837763309479, 3.645951747894287], [0.2351025491952896, 3.720961570739746], [-0.3411427140235901, 3.6982498168945312]]",980,"[59, 72, 133, 140, 158, 175]"
-1.9668263750946025,0.3567418735584265,-0.4917065937736506,0.01836620625460457,0.015143292775954597,-0.7713366584682269,0.635982014254165,"[[-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.217271566390991, -0.6135971546173096, 0.07962943613529205], [3.3144848346710205, -1.4326235055923462, 0.02858356386423111], [3.5558981895446777, -0.9501431584358215, 0.1630936712026596], [3.4749867916107178, 1.1555392742156982, -0.04923754557967186]]","[[77.0, 402.0], [180.0, 414.0], [119.0, 444.0], [-144.0, 434.0]]","[[0.18845650553703308, 3.2762293815612793], [0.4079795181751251, 3.6109604835510254], [0.2611021101474762, 3.6842617988586426], [-0.32102787494659424, 3.662407398223877]]",981,"[59, 140, 158, 175]"
-1.9736877170064562,0.31909836234945144,-0.49342192925161404,0.016054454629056886,0.013547588095809393,-0.7640843123436257,0.6447742868428601,"[[-1.7485706806182861, -3.633026123046875, 0.020447691902518272], [-3.182399272918701, -2.6847457885742188, -0.5652927160263062], [-4.004456043243408, -2.6215813159942627, -0.6209076046943665], [-3.578000545501709, -2.9565439224243164, -0.49803993105888367], [-1.4935879707336426, -3.268617630004883, -0.7062795758247375]]","[[3.8329951763153076, 0.8865207433700562, 0.6754676103591919], [3.164555072784424, -0.6863561272621155, 0.06110769510269165], [3.24280047416687, -1.5073280334472656, 0.008733242750167847], [3.4958887100219727, -1.0306165218353271, 0.14234958589076996], [3.461777687072754, 1.0765914916992188, -0.06750806421041489]]","[[-112.0, 486.0], [86.0, 395.0], [189.0, 405.0], [129.0, 437.0], [-134.0, 432.0]]","[[-0.227290078997612, 3.9917449951171875], [0.2135806679725647, 3.2387077808380127], [0.4351120591163635, 3.5760130882263184], [0.28668686747550964, 3.6474199295043945], [-0.30151212215423584, 3.6259496212005615]]",982,"[10, 59, 140, 158, 175]"
