-1.2874780123425607,-0.27534277129883294,0.08624340370276817,-0.0389798779197265,0.1036634119257269,0.34979802336660554,0.9302557761143415,"[[-0.3859330117702484, 0.3035571575164795, -0.03994431346654892], [0.22362665832042694, 3.5394301414489746, -1.020672082901001], [3.0020744800567627, 2.0949831008911133, -0.9735628366470337], [-0.3905903697013855, 2.0323121547698975, -0.38334643840789795], [0.9516417384147644, 3.8181750774383545, -1.2783020734786987], [2.874222993850708, 3.6402409076690674, -1.4605189561843872], [0.38569173216819763, 4.147031307220459, -1.6931439638137817], [2.9584097862243652, 1.5340944528579712, -0.4281337261199951], [2.9786489009857178, 1.28840172290802, -0.7676828503608704], [1.3962022066116333, 4.296422004699707, -0.6950933933258057], [0.22990089654922485, 3.453739881515503, -0.6478330492973328], [2.681786060333252, 1.1037607192993164, -0.42170560359954834], [3.24116849899292, 2.00935435295105, -0.8906322121620178], [0.2545667886734009, 4.238066673278809, -1.1953716278076172], [1.0507333278656006, 3.601778030395508, -1.1109919548034668], [2.1533586978912354, 3.621565103530884, -1.6930866241455078], [0.403186559677124, 1.0961805582046509, -0.25782671570777893], [3.2713072299957275, 1.7316126823425293, -0.820950984954834], [2.8807263374328613, 3.946981430053711, -0.3886317312717438], [0.1743873953819275, 0.2774101495742798, -0.3874295949935913], [0.7185649871826172, 0.1640549898147583, -0.24006220698356628], [0.560949444770813, 0.34691452980041504, -0.1565123051404953], [1.530698299407959, 4.588397026062012, -1.531326174736023], [0.9799932837486267, 1.2422664165496826, -0.1815185844898224], [1.152023196220398, 2.910003900527954, -1.4656094312667847], [1.4504280090332031, 3.498131036758423, -1.3784717321395874], [0.7159713506698608, 2.7891554832458496, -1.0808542966842651], [0.4027568995952606, 4.046070575714111, -1.6555719375610352], [3.340430974960327, 2.205153465270996, -1.2907934188842773], [1.8923557996749878, 3.339688301086426, -1.2405225038528442], [0.1746390014886856, 3.1323845386505127, -0.7640897631645203], [0.0760953426361084, 3.9214107990264893, -1.3496659994125366], [0.6534620523452759, 1.53280770778656, -0.8319397568702698], [-0.38521280884742737, 1.070717215538025, -0.08076226711273193], [-0.13739560544490814, 1.5594922304153442, -0.7235056161880493], [1.4381873607635498, 3.6373894214630127, -1.7771791219711304], [1.592189908027649, 0.2745684087276459, -0.3874398171901703], [2.3831450939178467, 4.200643539428711, -0.3672879934310913], [0.5037909746170044, 2.7291266918182373, -0.9442963004112244], [1.5767611265182495, 2.7813031673431396, -0.4117905795574188], [3.8821029663085938, 0.86688631772995, -1.9126927852630615], [1.8520516157150269, 0.8396039009094238, -0.13913297653198242], [-0.21197517216205597, 2.8486082553863525, -0.7365975975990295], [1.9510775804519653, 2.7422714233398438, -1.2577234506607056], [0.6456612348556519, 0.22231140732765198, -0.48081445693969727], [0.5584097504615784, 4.497696876525879, -0.6684204339981079], [1.9756712913513184, 3.8252859115600586, -0.9232637286186218], [1.1354892253875732, 2.2383899688720703, -1.177621603012085], [2.00677752494812, 2.633702278137207, -1.1133670806884766], [2.010612726211548, 4.334747314453125, -1.778510570526123], [0.9297734498977661, 4.174830913543701, -1.5205531120300293], [2.1668076515197754, 1.3628616333007812, -0.9412747621536255], [2.198342800140381, 4.325292110443115, -0.3049059510231018], [3.1275038719177246, 0.990419328212738, -1.3866735696792603], [0.2442091852426529, 4.269980430603027, -1.0603816509246826], [2.3247745037078857, 0.5787845849990845, -0.6657803058624268], [0.8647412061691284, 2.996427059173584, -1.2323024272918701], [3.8956329822540283, 1.000676155090332, -1.8505439758300781], [0.5562500953674316, 3.3231430053710938, -1.2612899541854858], [2.1930289268493652, 0.7663556337356567, -0.15549859404563904], [2.3791589736938477, 1.3203084468841553, -0.975838840007782], [2.9470555782318115, 0.6096429824829102, -0.6000387668609619], [-0.3022707998752594, 0.7308238744735718, -0.4349193871021271], [2.679802417755127, 3.806251287460327, -1.2236677408218384], [0.8259575366973877, 2.2044477462768555, -1.2341716289520264], [2.0925238132476807, 3.052036762237549, -0.8090274930000305], [1.2289522886276245, 0.5417885780334473, -0.7553629279136658], [0.7171044945716858, 2.7552847862243652, -1.064271330833435], [1.5821001529693604, 4.748673439025879, -0.6412774324417114], [0.3129543662071228, 4.059558868408203, -0.7604026198387146]]","[[1.061395287513733, -0.15854042768478394, 0.11016733199357986], [3.804344654083252, 1.873995304107666, -0.27621373534202576], [4.904395580291748, -1.0432581901550293, 0.020332107320427895], [2.2446815967559814, 1.1449733972549438, 0.025165287777781487], [4.574424743652344, 1.604001522064209, -0.3665361702442169], [5.910946846008301, 0.20339207351207733, -0.25171831250190735], [4.46182107925415, 2.2242774963378906, -0.8172221779823303], [4.39178991317749, -1.4364131689071655, 0.4637964069843292], [4.323476791381836, -1.6345691680908203, 0.10029178112745285], [5.079632759094238, 1.670845627784729, 0.34535083174705505], [3.67179799079895, 1.8054014444351196, 0.07608921080827713], [3.91080641746521, -1.5778659582138062, 0.3618411123752594], [5.006548881530762, -1.2652071714401245, 0.12840154767036438], [4.314535140991211, 2.3791542053222656, -0.34017035365104675], [4.471222877502441, 1.375928282737732, -0.21830841898918152], [5.421176910400391, 0.6643096804618835, -0.6006624698638916], [2.1978440284729004, -0.08223327994346619, 0.14327159523963928], [4.834814071655273, -1.4939945936203003, 0.16107919812202454], [5.87690544128418, 0.4298507273197174, 0.8394424915313721], [1.5322421789169312, -0.5473960041999817, -0.13979898393154144], [1.8262577056884766, -0.9912170767784119, 0.07762578874826431], [1.8097362518310547, -0.749811589717865, 0.15954835712909698], [5.5500688552856445, 1.801864504814148, -0.4057466387748718], [2.6981935501098633, -0.3523903489112854, 0.33441418409347534], [4.178994655609131, 0.7888069152832031, -0.6477919220924377], [4.756781101226807, 1.0346076488494873, -0.4280720055103302], [3.696653127670288, 0.9852073788642883, -0.36221247911453247], [4.401182651519775, 2.1370861530303955, -0.7923897504806519], [5.293321132659912, -1.1833211183547974, -0.21710605919361115], [4.948861122131348, 0.6242404580116272, -0.24330635368824005], [3.4502975940704346, 1.6000750064849854, -0.09307780861854553], [4.014018535614014, 2.2585442066192627, -0.5661633610725403], [2.7885069847106934, 0.08131401985883713, -0.3119824230670929], [1.5639797449111938, 0.41807645559310913, 0.18174269795417786], [2.2014636993408203, 0.6224714517593384, -0.333301305770874], [4.925073623657227, 1.14742910861969, -0.7988269925117493], [2.5707881450653076, -1.483702301979065, 0.09456244856119156], [5.670120716094971, 0.9485151767730713, 0.8146572709083557], [3.47231388092041, 1.0798536539077759, -0.2728477120399475], [4.175959587097168, 0.41213923692703247, 0.43184345960617065], [4.967565059661865, -2.546923875808716, -0.9281594157218933], [3.0699710845947266, -1.2298767566680908, 0.4617658853530884], [2.9781627655029297, 1.6413403749465942, -0.1714424341917038], [4.611764430999756, 0.13614650070667267, -0.33701351284980774], [1.8632028102874756, -0.899358868598938, -0.1608433574438095], [4.588360786437988, 2.3742620944976807, 0.261827677488327], [5.252261161804199, 0.9346330165863037, 0.1504000723361969], [3.671804428100586, 0.29448360204696655, -0.46702098846435547], [4.5510783195495605, 0.017776034772396088, -0.20272210240364075], [5.793613910675049, 1.2948499917984009, -0.6041856408119202], [4.840936660766602, 1.8867024183273315, -0.5547347664833069], [3.813826322555542, -1.043647289276123, -0.19267994165420532], [5.60089635848999, 1.1640448570251465, 0.8629859685897827], [4.377448081970215, -1.9568028450012207, -0.5220853686332703], [4.297729969024658, 2.4099860191345215, -0.20557807385921478], [3.3651509284973145, -1.7375463247299194, -0.01151133794337511], [3.9723763465881348, 1.0431039333343506, -0.4552459716796875], [5.049801349639893, -2.455195903778076, -0.8458890914916992], [3.9623770713806152, 1.4921340942382812, -0.4872190058231354], [3.2767014503479004, -1.5096420049667358, 0.49164217710494995], [3.949906587600708, -1.215572714805603, -0.19740359485149384], [3.827136278152466, -2.124345064163208, 0.16014108061790466], [1.4843480587005615, 0.10774457454681396, -0.19929145276546478], [5.822841644287109, 0.456373006105423, -0.028793731704354286], [3.4353065490722656, 0.4728964567184448, -0.578364372253418], [4.8158745765686035, 0.2759688198566437, 0.1690283864736557], [2.5569894313812256, -1.0433557033538818, -0.2857271730899811], [3.672064781188965, 0.9589818716049194, -0.35076141357421875], [5.49486780166626, 1.8885635137557983, 0.4942275881767273], [4.146895408630371, 2.20640230178833, 0.06790553033351898]]","[[1.0669732093811035, -0.15937361121177673], [3.8124053478240967, 1.877966046333313], [4.904435634613037, -1.043266773223877], [2.244793653488159, 1.1450304985046387], [4.587482929229736, 1.6085803508758545], [5.916297912597656, 0.2035762071609497], [4.52136754989624, 2.2539620399475098], [4.413857936859131, -1.4436308145523071], [4.324494361877441, -1.6349538564682007], [5.09021520614624, 1.6743265390396118], [3.6724328994750977, 1.8057135343551636], [3.925175905227661, -1.5836635828018188], [5.008096218109131, -1.265598177909851], [4.324805736541748, 2.3848180770874023], [4.476088523864746, 1.3774255514144897], [5.45386266708374, 0.6683149933815002], [2.2025022506713867, -0.08240757137537003], [4.837263107299805, -1.494751214981079], [5.936238765716553, 0.4341905117034912], [1.537887454032898, -0.5494127869606018], [1.8275315761566162, -0.9919084906578064], [1.8157289028167725, -0.7522944808006287], [5.563469886779785, 1.8062151670455933], [2.7184932231903076, -0.3550415337085724], [4.22719669342041, 0.7979053258895874], [4.775136947631836, 1.0386000871658325], [3.7131845951080322, 0.9896132946014404], [4.458530426025391, 2.1649327278137207], [5.29755973815918, -1.1842687129974365], [4.954744815826416, 0.6249825954437256], [3.4513306617736816, 1.60055410861969], [4.044231414794922, 2.2755439281463623], [2.8058905601501465, 0.08182093501091003], [1.5738043785095215, 0.42070272564888], [2.2247040271759033, 0.6290427446365356], [4.986143112182617, 1.1616568565368652], [2.572092294692993, -1.4844549894332886], [5.7267680168151855, 0.9579912424087524], [3.482074737548828, 1.082889199256897], [4.198015213012695, 0.41431593894958496], [5.035758018493652, -2.5818872451782227], [3.0997519493103027, -1.2418073415756226], [2.981945276260376, 1.6434251070022583], [4.624051570892334, 0.1365092247724533], [1.8688249588012695, -0.9020726084709167], [4.594249248504639, 2.3773093223571777], [5.254347801208496, 0.9350043535232544], [3.701197385787964, 0.29684096574783325], [4.555591106414795, 0.01779366098344326], [5.823541641235352, 1.3015387058258057], [4.8684515953063965, 1.897425889968872], [3.8183517456054688, -1.0448856353759766], [5.66426944732666, 1.177215814590454], [4.4033203125, -1.9683681726455688], [4.301469326019287, 2.4120826721191406], [3.365166425704956, -1.7375543117523193], [3.9967052936553955, 1.0494924783706665], [5.106781482696533, -2.4828994274139404], [3.988525152206421, 1.5019807815551758], [3.3069865703582764, -1.5235950946807861], [3.9544100761413574, -1.2169586420059204], [3.8296966552734375, -2.1257662773132324], [1.4975974559783936, 0.10870630294084549], [5.822912216186523, 0.4563785791397095], [3.482759714126587, 0.479428768157959], [4.8188300132751465, 0.27613818645477295], [2.570638418197632, -1.0489251613616943], [3.6877143383026123, 0.9630689024925232], [5.514709949493408, 1.8953832387924194], [4.147328853607178, 2.2066328525543213]]","[[-0.14827358722686768, 1.0788103342056274], [0.4577048420906067, 4.2498459815979], [-0.2095949500799179, 5.014169216156006], [0.47168126702308655, 2.519958972930908], [0.3372497856616974, 4.861330032348633], [0.034395817667245865, 5.919799327850342], [0.4624575972557068, 5.052040100097656], [-0.3161010146141052, 4.6439433097839355], [-0.3614579141139984, 4.623237609863281], [0.3177827000617981, 5.358512878417969], [0.4569808542728424, 4.0923542976379395], [-0.3834882080554962, 4.232611179351807], [-0.24752803146839142, 5.165536403656006], [0.5039387345314026, 4.938755035400391], [0.2985331416130066, 4.68323278427124], [0.12193186581134796, 5.494657516479492], [-0.03739798814058304, 2.204043388366699], [-0.2997000813484192, 5.062943458557129], [0.0730123445391655, 5.952096462249756], [-0.34312036633491516, 1.6330806016921997], [-0.49726659059524536, 2.0793638229370117], [-0.39279070496559143, 1.9654054641723633], [0.3139209449291229, 5.849325656890869], [-0.12986727058887482, 2.74157977104187], [0.1865602284669876, 4.301842212677002], [0.21416603028774261, 4.886780738830566], [0.2604592442512512, 3.8427951335906982], [0.45203784108161926, 4.956352233886719], [-0.21993373334407806, 5.428317546844482], [0.12547552585601807, 4.994006156921387], [0.4342292845249176, 3.8043997287750244], [0.5125141143798828, 4.6404643058776855], [0.029152153059840202, 2.8070833683013916], [0.26120829582214355, 1.6290644407272339], [0.2755601704120636, 2.3119261264801025], [0.22889401018619537, 5.1196746826171875], [-0.5234403610229492, 2.9697248935699463], [0.16574834287166595, 5.806343078613281], [0.3015082776546478, 3.6465728282928467], [0.09837472438812256, 4.218410491943359], [-0.47376441955566406, 5.659063816070557], [-0.38103652000427246, 3.3392434120178223], [0.5037066340446472, 3.4048266410827637], [0.02951299212872982, 4.626065731048584], [-0.44970810413360596, 2.075148582458496], [0.47751253843307495, 5.172883987426758], [0.1761053055524826, 5.336890697479248], [0.08003003150224686, 3.7130818367004395], [0.003905875375494361, 4.555625915527344], [0.2198825180530548, 5.967214107513428], [0.37162959575653076, 5.225135803222656], [-0.2671091556549072, 3.9587366580963135], [0.20491474866867065, 5.785307884216309], [-0.42037224769592285, 4.823246002197266], [0.5110650658607483, 4.931610107421875], [-0.476630300283432, 3.787273645401001], [0.25679197907447815, 4.132201194763184], [-0.4525439739227295, 5.678380966186523], [0.3601512014865875, 4.261957168579102], [-0.4317328631877899, 3.641085386276245], [-0.298549085855484, 4.13743257522583], [-0.5067306756973267, 4.380120754241943], [0.07246004790067673, 1.5015376806259155], [0.07821644842624664, 5.8407697677612305], [0.1367979496717453, 3.5156033039093018], [0.05724138766527176, 4.826735496520996], [-0.3874187469482422, 2.7764053344726562], [0.25545060634613037, 3.8113958835601807], [0.3310477137565613, 5.831337928771973], [0.4889664053916931, 4.6978254318237305]]","[[-88.0, -13.0], [-317.0, 156.0], [-408.0, -86.0], [-187.0, 95.0], [-382.0, 134.0], [-493.0, 16.0], [-376.0, 187.0], [-367.0, -120.0], [-360.0, -136.0], [-424.0, 139.0], [-306.0, 150.0], [-327.0, -131.0], [-417.0, -105.0], [-360.0, 198.0], [-373.0, 114.0], [-454.0, 55.0], [-183.0, -6.0], [-403.0, -124.0], [-494.0, 36.0], [-128.0, -45.0], [-152.0, -82.0], [-151.0, -62.0], [-463.0, 150.0], [-226.0, -29.0], [-352.0, 66.0], [-397.0, 86.0], [-309.0, 82.0], [-371.0, 180.0], [-441.0, -98.0], [-412.0, 52.0], [-287.0, 133.0], [-337.0, 189.0], [-233.0, 6.0], [-131.0, 35.0], [-185.0, 52.0], [-415.0, 96.0], [-214.0, -123.0], [-477.0, 79.0], [-290.0, 90.0], [-349.0, 34.0], [-419.0, -215.0], [-258.0, -103.0], [-248.0, 136.0], [-385.0, 11.0], [-155.0, -75.0], [-382.0, 198.0], [-437.0, 77.0], [-308.0, 24.0], [-379.0, 1.0], [-485.0, 108.0], [-405.0, 158.0], [-318.0, -87.0], [-472.0, 98.0], [-366.0, -164.0], [-358.0, 201.0], [-280.0, -144.0], [-333.0, 87.0], [-425.0, -206.0], [-332.0, 125.0], [-275.0, -126.0], [-329.0, -101.0], [-319.0, -177.0], [-124.0, 9.0], [-485.0, 38.0], [-290.0, 39.0], [-401.0, 23.0], [-214.0, -87.0], [-307.0, 80.0], [-459.0, 157.0], [-345.0, 183.0]]",150,"[16, 31, 55, 95, 98, 121, 127, 129, 132, 139, 164, 165, 203, 209, 215, 253, 254, 257, 259, 264, 267, 280, 283, 284, 314, 330, 345, 353, 354, 365, 369, 380, 421, 429, 456, 460, 461, 496, 505, 517, 523, 559, 606, 621, 649, 655, 666, 677, 686, 715, 750, 755, 764, 778, 779, 783, 785, 801, 807, 842, 846, 860, 877, 888, 900, 903, 922, 963, 983, 984]"
